artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
What So Not,High You Are - Branchez Remix,0.0557,0.69,0.857,0.11,0.0341,-5.613,0.0405,136.99,0.409
Gucci Mane,Changed (feat. Big Sean),0.0022,0.768,0.635,0,0.215,-5.14,0.33,140.069,0.409
Bugzy Malone,Ordinary People (feat. JP Cooper),0.239,0.474,0.8,0,0.0906,-6.641,0.268,143.25,0.409
Creed,Overcome,0.0011,0.327,0.924,0,0.13,-3.141,0.0738,194.878,0.409
David Bowie,Changes - 2015 Remastered Version,0.505,0.547,0.308,0,0.109,-11.75,0.0377,114.719,0.41
Young Dolph,"Go Get Sum Mo (feat. Gucci Mane, 2 Chainz & Ty Dolla $ign)",0.535,0.823,0.642,0,0.121,-5.816,0.249,119.956,0.41
Chace,Stranger,0.0306,0.831,0.608,0.0676,0.288,-5.308,0.0855,120.027,0.41
Kayzo,Horizon,0.0434,0.581,0.942,0,0.281,-1.378,0.0538,139.976,0.41
Skillet,Stars - The Shack Version,0.522,0.48,0.5,0,0.193,-6.202,0.028,149.957,0.41
Ronny J,Costa Rica (feat. Ski Mask The Slump God),0.0904,0.71,0.648,0,0.266,-7.31,0.231,160.061,0.41
Kendrick Lamar,good kid,0.0623,0.451,0.831,0,0.185,-8.641,0.307,176.162,0.41
Jordan Feliz,Witness,0.0265,0.55,0.81,0,0.127,-4.77,0.0486,91.954,0.411
Kendrick Lamar,The Art of Peer Pressure,0.286,0.555,0.611,0.0011,0.273,-9.216,0.356,94.939,0.411
Ty Dolla $ign,Love U Better (feat. Lil Wayne & The-Dream),0.0802,0.645,0.541,0,0.325,-6.312,0.0385,95.061,0.411
Jaden Smith,Plastic,0.201,0.759,0.733,0,0.13,-7.015,0.165,144.96,0.411
Tay-K,I <3 My Choppa,0.0003,0.732,0.47,0,0.119,-7.601,0.244,159.936,0.411
The Mountain Goats,No Children,0.6,0.606,0.411,0.0006,0.103,-7.566,0.0413,84.944,0.412
Baauer,Hate Me,0.252,0.743,0.494,0.0025,0.456,-9.303,0.129,92.944,0.412
Offset,Underrated,0.242,0.941,0.501,0,0.114,-8.337,0.32,105.965,0.412
Botnek,Tremors (feat. Go Comet!),0.0115,0.611,0.878,0.0062,0.207,-1.48,0.0478,127.936,0.412
Moneybagg Yo,Curry Jersey (feat. YG),0.11,0.782,0.755,0,0.211,-3.76,0.271,162.005,0.412
Jhay Cortez,All Eyes On Me,0.0819,0.728,0.735,0,0.147,-5.864,0.252,171.076,0.412
"Tyler, The Creator",Droppin' Seeds,0.103,0.401,0.532,0,0.478,-11.554,0.508,84.777,0.413
Metallica,Welcome Home (Sanitarium) (Remastered),0.0003,0.309,0.767,0.151,0.0967,-9.676,0.033,97.944,0.413
Takeoff,Infatuation,0.0724,0.629,0.608,0,0.0874,-7.247,0.0771,103.021,0.413
Seven Lions,Don’t Leave,0.0056,0.537,0.722,0.0004,0.303,-5.807,0.0354,131.985,0.413
tobi lou,Sadderday,0.489,0.684,0.482,0,0.156,-11.801,0.0428,134.994,0.413
Ganja White Night,White Widow,0.0439,0.815,0.561,0.0021,0.122,-8.78,0.204,140.045,0.413
Lil Yachty,Shoot Out The Roof,0.48,0.792,0.557,0,0.104,-6.365,0.475,142.095,0.413
Trent Tomlinson,For the Life of Me,0.162,0.504,0.759,0,0.193,-4.27,0.0384,143.984,0.413
Ookay,Buck,0.0052,0.501,0.946,0.309,0.236,-1.055,0.149,160.108,0.413
Sabrina Claudio,Wait,0.0614,0.647,0.741,0.002,0.093,-6.712,0.201,176.013,0.413
Eminem,Chloraseptic (feat. Phresher),0.0416,0.898,0.753,0,0.253,-6.336,0.275,132.066,0.414
U2,Who's Gonna Ride Your Wild Horses,0.0302,0.432,0.679,0.0004,0.053,-10.594,0.0366,132.678,0.414
Shinedown,Asking For It,0.0027,0.449,0.971,0,0.141,-3.66,0.0476,144.031,0.414
City Morgue,Arson,0.0002,0.609,0.804,0,0.302,-7.027,0.139,159.967,0.414
Meredith Andrews,Soar,0.0112,0.473,0.72,0,0.275,-8.188,0.0368,77.976,0.415
Meek Mill,Blessed Up,0.0609,0.647,0.59,0,0.381,-9.931,0.247,92.275,0.415
Vic Mensa,New Bae,0.3,0.86,0.519,0,0.131,-4.687,0.108,105,0.415
XXXTENTACION,UP LIKE AN INSOMNIAC - Freestyle,0.076,0.978,0.407,0.0051,0.0646,-7.379,0.387,120,0.415
Elfenberg,Loma,0.0013,0.807,0.45,0.932,0.091,-13.038,0.0787,124.005,0.415
Scotty McCreery,Forget To Forget You,0.418,0.623,0.738,0,0.287,-5.938,0.0302,144.023,0.415
Death Grips,Death Grips Is Online,0.0039,0.522,0.962,0.0528,0.406,-4.814,0.0765,146.392,0.415
Death Grips,Death Grips Is Online,0.0039,0.522,0.962,0.0528,0.406,-4.814,0.0765,146.392,0.415
Jhay Cortez,Costear - Equipo Negro Remix,0.0438,0.847,0.469,0,0.0761,-7.791,0.294,149.015,0.415
G-Eazy,"No Limit REMIX (feat. A$AP Rocky, French Montana, Juicy J & Belly)",0.0129,0.84,0.736,0,0.0849,-3.757,0.289,176.051,0.415
MKTO,Wasted,0.787,0.313,0.429,0,0.0863,-7.415,0.0343,77.27,0.416
In Her Own Words,Alone with You,0.0222,0.518,0.927,0,0.187,-4.877,0.106,101.162,0.416
Mick Jenkins,Communicate (feat. Ravyn Lenae),0.503,0.733,0.568,0,0.284,-10.146,0.555,120.111,0.416
Muse,Assassin,0.0013,0.351,0.961,0.0034,0.108,-3.942,0.145,124.715,0.416
Seether,Remedy,0.0002,0.546,0.959,0.0014,0.0584,-4.664,0.082,127.831,0.416
Seether,Remedy,0.0002,0.546,0.959,0.0014,0.0584,-4.664,0.082,127.831,0.416
Red Hot Chili Peppers,Higher Ground - Remastered,0.0014,0.476,0.979,0.0073,0.0944,-3.506,0.132,140.404,0.416
Shinedown,Breaking Inside (feat. Lzzy Hale of Halestorm),0.0684,0.466,0.912,0,0.0892,-3.423,0.0474,151.977,0.416
Russ,Comin Thru,0.0056,0.557,0.778,0,0.324,-4.571,0.255,174.046,0.416
Black Sabbath,War Pigs/Luke's Wall - Remastered Version,0.222,0.332,0.623,0.0009,0.278,-12.365,0.0803,182.63,0.416
Bayside,Blame It On Bad Luck,0.001,0.397,0.703,0,0.124,-6.244,0.0519,84.264,0.417
Phish,Sample in a Jar,0.0946,0.419,0.748,0.0002,0.0916,-8.142,0.0521,85.02,0.417
Smile Empty Soul,Wasted Town,0.0068,0.51,0.665,0,0.0857,-6.6,0.0268,95.02,0.417
Bent,Chocolate Wings,0.034,0.649,0.818,0.401,0.147,-7.498,0.0313,110.152,0.417
for KING & COUNTRY,joy.,0.0102,0.68,0.536,0.0011,0.113,-6.669,0.0582,119.958,0.417
for KING & COUNTRY,joy.,0.0102,0.68,0.536,0.0011,0.113,-6.669,0.0582,119.958,0.417
James Blake,Radio Silence,0.773,0.532,0.412,0.0234,0.106,-9.641,0.0319,120.086,0.417
Ab-Soul,D.R.U.G.S.,0.216,0.715,0.447,0.0011,0.249,-10.523,0.166,131.99,0.417
Brandon Heath,Faith Hope Love Repeat,0.655,0.593,0.586,0,0.0904,-5.541,0.0483,148.1,0.417
Fabian Mazur,Sun Goes Down,0.0053,0.43,0.909,0.0556,0.114,-6.198,0.102,149.769,0.417
Zayde Wølf,Rule the World,0.0072,0.55,0.883,0,0.0924,-5.964,0.0937,150.004,0.417
Zayde Wølf,Rule the World,0.0072,0.55,0.883,0,0.0924,-5.964,0.0937,150.004,0.417
OutKast,Babylon,0.0943,0.77,0.444,0,0.0861,-12.226,0.441,83.375,0.418
Queen,Sheer Heart Attack - Remastered 2011,0.0087,0.359,0.931,0.0019,0.359,-4.564,0.108,91.499,0.418
JR JR,Gone,0.054,0.62,0.892,0.0007,0.207,-3.664,0.0531,129.96,0.418
Death Grips,I've Seen Footage,0.0481,0.603,0.944,0,0.342,-3.626,0.347,130.035,0.418
Tee Grizzley,Second Day Out,0.365,0.754,0.542,0,0.077,-6.644,0.166,139.993,0.418
Kevin Gates,McGyver,0.0366,0.809,0.56,0,0.267,-7.114,0.49,146.94,0.418
Beck,Debra,0.312,0.605,0.605,0.0051,0.0601,-7.722,0.0837,147.736,0.418
Cody Johnson,Never Go Home Again,0.434,0.429,0.675,0,0.186,-5.296,0.0463,168.003,0.418
GoldLink,Rough Soul,0.0273,0.795,0.529,0.0001,0.0938,-18.345,0.0605,117.009,0.419
Crowder,My Victory,0.106,0.46,0.728,0,0.119,-4.782,0.0423,147.957,0.419
NGHTMRE,The Killer,0.0752,0.657,0.884,0.0157,0.127,-3.546,0.285,149.967,0.419
Shinedown,State Of My Head,0.0092,0.486,0.94,0,0.0777,-4.237,0.0605,79.727,0.42
Gorillaz,Sound Check (Gravity),0.248,0.58,0.586,0.124,0.0968,-9.318,0.173,81.748,0.42
Jhene Aiko,The Pressure,0.355,0.439,0.505,0.0055,0.134,-9.572,0.129,84.736,0.42
Air,Love,0.113,0.758,0.511,0.155,0.0796,-8.199,0.179,102.5,0.42
Xscape,Softest Place On Earth,0.415,0.773,0.309,0.0001,0.111,-8.5,0.0339,128.105,0.42
James Bay,Peer Pressure (feat. Julia Michaels),0.0299,0.631,0.715,0,0.121,-6.083,0.0277,135.826,0.42
Chris Cornell,"You Know My Name - From ""Casino Royale"" Soundtrack",0.0198,0.365,0.863,0,0.335,-3.328,0.0443,137.469,0.42
marcos g,single (on the weekend),0.174,0.846,0.384,0,0.0895,-5.943,0.132,141.983,0.42
AWOLNATION,Sail - Unlimited Gravity Remix,0.18,0.583,0.47,0.207,0.142,-7.766,0.0648,149.844,0.42
Borgore,Harder,0.0037,0.584,0.959,0.738,0.132,-1.334,0.0896,150.011,0.42
The Cure,A Forest - Remastered Version,0.34,0.633,0.62,0.605,0.0977,-11.271,0.0648,81.117,0.421
TV On The Radio,Young Liars,0.0312,0.473,0.691,0.004,0.147,-7.984,0.0248,82.118,0.421
Lolo Zouaï,Desert Rose,0.37,0.516,0.377,0,0.0993,-8.768,0.0327,89.794,0.421
The Goo Goo Dolls,Come to Me,0.0505,0.589,0.669,0,0.131,-4.835,0.0253,92.06,0.421
Phantogram,Black Out Days,0.0047,0.542,0.799,0.0161,0.0814,-3.641,0.0354,92.215,0.421
Phantogram,Black Out Days,0.0047,0.542,0.799,0.0161,0.0814,-3.641,0.0354,92.215,0.421
Nightmares On Wax,You Wish,0.72,0.774,0.244,0.915,0.379,-9.748,0.0299,103.464,0.421
Gerry Rafferty,Baker Street,0.0929,0.497,0.349,0.028,0.259,-14,0.0297,113.762,0.421
lil aaron,Escalade,0.0173,0.648,0.72,0,0.118,-6.843,0.0526,120.005,0.421
Speaker Knockerz,Count up (Bonus),0.176,0.878,0.485,0,0.132,-5.504,0.0996,139.939,0.421
Pendulum,Minds Eye,0.0002,0.534,0.979,0.861,0.935,-7.142,0.0925,172.981,0.421
Led Zeppelin,Whole Lotta Love - 1990 Remaster,0.0484,0.412,0.902,0.131,0.405,-11.6,0.405,89.74,0.422
AC/DC,Highway to Hell,0.0591,0.573,0.913,0.0017,0.156,-4.793,0.132,115.715,0.422
Drake,All Me,0.0705,0.67,0.515,0,0.25,-6.977,0.397,122.006,0.422
Devilish Trio,Decisions of Torment,0.108,0.906,0.61,0.0001,0.0851,-7.683,0.0792,130.002,0.422
Minnesota,Dark Crystal - Pigeon Hole Remix,0.0005,0.626,0.816,0.0391,0.178,-5.313,0.196,176.011,0.422
Billy Joel,"She's Got a Way - Live at the Paradise, Boston, MA - June 1980",0.969,0.414,0.182,0.0007,0.853,-15.528,0.036,70.524,0.423
EARTHGANG,Artificial,0.332,0.78,0.607,0,0.361,-8.002,0.325,80.55,0.423
Yo Gotti,F-U,0.0002,0.71,0.799,0,0.527,-4.876,0.121,83.029,0.423
Aminé,REEL IT IN,0.073,0.754,0.342,0,0.193,-8.677,0.0991,128.981,0.423
Playboi Carti,Other Shit,0.303,0.841,0.47,0,0.233,-6.741,0.372,133.026,0.423
Armors,Name,0.0082,0.502,0.758,0,0.102,-5.035,0.0718,149.738,0.423
In This Moment,Beautiful Tragedy,0.0303,0.411,0.95,0,0.0423,-3.051,0.114,179.997,0.423
Nothing But Thieves,Excuse Me,0.0009,0.475,0.698,0.0001,0.123,-4.65,0.0401,92.995,0.424
Tierra Whack,MUMBO JUMBO,0.802,0.927,0.419,0.28,0.115,-5.37,0.0423,120.022,0.424
Black Rebel Motorcycle Club,Spread Your Love,0.0099,0.415,0.901,0.361,0.136,-3.124,0.0428,128.216,0.424
Rae Sremmurd,Brxnks Truck - From Jxmtro,0.0112,0.851,0.479,0,0.301,-10.011,0.261,132.98,0.424
RL Grime,Scylla,0.0042,0.619,0.981,0.83,0.214,-3.398,0.064,139.98,0.424
GNAR,SiCK IN THE HEAD,0.0173,0.765,0.855,0,0.441,-5.166,0.361,149.987,0.424
Kevin Gates,Vouch,0.191,0.536,0.589,0,0.282,-6.634,0.346,155.74,0.424
Moderat,Intruder,0.29,0.622,0.735,0.752,0.293,-11.083,0.0521,92.999,0.425
Deer Tick,Baltimore Blues No. 1,0.44,0.745,0.546,0.0021,0.205,-4.5,0.0321,114.97,0.425
Ali Gatie,Moonlight,0.472,0.805,0.481,0,0.107,-6.63,0.0328,119.999,0.425
Destructo,Catching Plays (feat. Pusha T & Starrah) - Cosella Remix,0.0049,0.836,0.73,0.0023,0.235,-6.753,0.172,123.988,0.425
Future,Talk Shit Like a Preacher,0.0073,0.878,0.452,0.0004,0.107,-8.695,0.496,154.035,0.425
Black Sabbath,Iron Man - Remastered Version,0.0035,0.336,0.792,0.0018,0.0437,-10.875,0.0848,155.588,0.425
Kiana Ledé,EX,0.231,0.763,0.537,0,0.109,-7.018,0.246,73.51,0.426
Joe Walsh,Rocky Mountain Way,0.0323,0.508,0.373,0.736,0.0968,-15.022,0.037,86.787,0.426
Skizzy Mars,Recognize (feat. JoJo),0.0868,0.738,0.69,0,0.104,-5.837,0.0715,100.022,0.426
Aim,Ain't Got Time to Waste,0.036,0.902,0.552,0.0125,0.0705,-7.958,0.16,100.911,0.426
Gucci Mane,Nothin On Ya (feat. Wiz Khalifa),0.0289,0.77,0.48,0,0.0959,-10.97,0.104,137.959,0.426
Kompany,Take It All,0.095,0.544,0.97,0.0064,0.12,-2.431,0.206,149.964,0.426
Isbells,Dreamer,0.748,0.632,0.371,0.03,0.122,-13.115,0.0403,153.998,0.426
Shakewell,Leglock,0.528,0.767,0.956,0.056,0.208,-3.833,0.261,77.505,0.427
Nipsey Hussle,They Roll (feat. the Game),0.255,0.659,0.741,0,0.425,-4.553,0.21,87.05,0.427
YG,Get Out Yo Feelin's,0.176,0.662,0.608,0,0.0998,-6.815,0.451,104.024,0.427
The Stone Roses,Made of Stone - Remastered,0.0947,0.264,0.965,0.165,0.332,-5.01,0.0824,131.597,0.427
Stone Sour,Song #3,0.0026,0.481,0.945,0,0.135,-5.468,0.0813,157.059,0.427
Boards of Canada,Happy Cycling,0.0063,0.913,0.429,0.868,0.0791,-13.764,0.133,100.01,0.428
Tosca,Busenfreund,0.0982,0.748,0.877,0.87,0.105,-9.265,0.0412,110.009,0.428
Tora,Wouldn't Be the Same,0.805,0.642,0.359,0.001,0.118,-11.002,0.12,121.374,0.428
John Lennon,Mind Games - Remastered 2010,0.292,0.409,0.833,0.158,0.161,-9.994,0.0397,132.233,0.428
Jon Hopkins,Vessel,0.311,0.61,0.49,0.87,0.122,-9.671,0.0688,135.623,0.428
Skillet,Forsaken,0.0002,0.351,0.944,0.0022,0.0678,-3.71,0.12,187.736,0.428
Sir Sly,Altar,0.374,0.368,0.518,0.0004,0.149,-7.79,0.248,57.025,0.429
Marilyn Manson,Tourniquet,0.0015,0.545,0.847,0.0001,0.777,-7.053,0.0442,90.061,0.429
Bibio,all the flowers,0.856,0.503,0.615,0.0012,0.342,-6.413,0.0336,101.045,0.429
Mount Kimbie,T.A.M.E.D,0.109,0.411,0.471,0.0135,0.147,-10.938,0.0282,179.96,0.429
Rainbow Kitten Surprise,Run,0.0038,0.544,0.625,0.0066,0.0889,-6.797,0.0342,75.243,0.43
Ghostemane,D(R)Own,0.125,0.617,0.541,0,0.369,-4.113,0.78,79.998,0.43
Third Eye Blind,Thanks a Lot,0.0157,0.437,0.812,0.0001,0.108,-7.143,0.0318,81.541,0.43
Alex Isley,About Him,0.77,0.718,0.236,0.005,0.123,-13.623,0.105,83.113,0.43
Oh Wonder,Ultralife,0.235,0.441,0.782,0.0055,0.195,-4.255,0.0478,95.13,0.43
Destructo,All Nite (feat. E-40 & Too $hort),0.0089,0.897,0.762,0.016,0.0824,-4.48,0.0625,126.035,0.43
LCD Soundsystem,I Want Your Love - electric lady sessions,0.0006,0.619,0.873,0.375,0.259,-9.529,0.0439,128.309,0.43
In This Moment,Adrenalize,0.0002,0.465,0.96,0,0.129,-3.888,0.0792,132.014,0.43
In This Moment,Adrenalize,0.0002,0.465,0.96,0,0.129,-3.888,0.0792,132.014,0.43
Zeds Dead,Ruckus The Jam - Original Mix,0.0041,0.809,0.706,0.182,0.0804,-7.239,0.192,132.02,0.43
Flux Pavilion,Emotional,0.0027,0.493,0.865,0.276,0.107,-4.672,0.0609,150.003,0.43
Mike WiLL Made-It,"The Mantra - From ""Creed II: The Album""",0.268,0.703,0.706,0,0.171,-3.797,0.109,154.985,0.43
Eminem,My Darling,0.276,0.515,0.787,0,0.265,-6.633,0.451,170.975,0.43
Apparat,DAWAN,0.6,0.636,0.745,0.835,0.184,-10.608,0.0577,172.015,0.43
Queen,Princes Of The Universe - Remastered 2011,0.0335,0.363,0.885,0,0.342,-5.013,0.103,81.444,0.431
JID,Off Deez (with J. Cole),0.0021,0.836,0.579,0,0.11,-6.164,0.243,85.486,0.431
Mike WiLL Made-It,Watching Me (with Rae Sremmurd & Kodak Black),0.0219,0.772,0.879,0,0.148,-3.423,0.0395,139.972,0.431
Rusko,Cockney Thug,0.0018,0.69,0.908,0.151,0.222,-5.448,0.0655,139.99,0.431
Royal Tusk,Aftermath,0.0017,0.437,0.934,0,0.317,-3.227,0.0915,144.135,0.431
Royal Tusk,Aftermath,0.0017,0.437,0.934,0,0.317,-3.227,0.0915,144.135,0.431
Liquid Stranger,Freedom Bells (feat. Messinian),0.0327,0.75,0.716,0,0.324,-6.907,0.24,144.983,0.431
Death Cab for Cutie,Marching Bands of Manhattan,0.565,0.361,0.47,0.0004,0.0728,-9.765,0.0324,200.273,0.431
Junkie XL,Brothers In Arms - Extended Version,0.125,0.485,0.919,0.965,0.122,-9.312,0.0651,79.988,0.432
Rob Thomas,Pieces,0.92,0.551,0.289,0.0001,0.124,-9.83,0.0268,108.098,0.432
Fuel,Shimmer - Single Version,0.0024,0.479,0.795,0,0.19,-6.408,0.0421,114.675,0.432
Sara Bareilles,No Such Thing,0.287,0.677,0.45,0.0019,0.0992,-9.352,0.0325,119.912,0.432
Kirk Knight,Downtime,0.206,0.501,0.903,0,0.155,-4.327,0.12,131.957,0.432
Gus Dapperton,The Fool,0.357,0.605,0.345,0.0008,0.0805,-10.016,0.0274,137.001,0.432
Azizi Gibson,Boo,0.102,0.805,0.624,0,0.235,-5.986,0.0547,137.007,0.432
Fall Out Boy,Irresistible,0.0675,0.487,0.923,0,0.254,-3.054,0.114,165.044,0.432
Audioslave,Cochise,0.0005,0.452,0.873,0,0.0592,-4.867,0.0613,80.473,0.433
Queens of the Stone Age,The Way You Used To Do,0.0102,0.474,0.843,0.104,0.362,-5.909,0.272,97.691,0.433
Queens of the Stone Age,The Way You Used To Do,0.0102,0.474,0.843,0.104,0.362,-5.909,0.272,97.691,0.433
Blue States,Leaning In,0.0005,0.613,0.76,0.72,0.155,-7.664,0.0313,100.009,0.433
Big Sean,Ashley,0.0919,0.618,0.91,0,0.344,-5.216,0.18,117.941,0.433
Puddle Of Mudd,Psycho,0.0084,0.58,0.911,0,0.241,-3.467,0.0634,126.046,0.433
Jory Boy,No Te Hagas,0.0353,0.748,0.69,0,0.315,-3.812,0.0477,131.972,0.433
Two Feet,Quick Musical Doodles,0.241,0.688,0.349,0.685,0.374,-7.182,0.27,169.773,0.433
Lil Durk,Downfall (feat. Young Dolph & Lil Baby),0.207,0.657,0.687,0,0.201,-5.318,0.445,83.098,0.434
The Strokes,OBLIVIUS,0.0885,0.457,0.898,0.69,0.21,-4.35,0.0503,102.979,0.434
Little Dragon,Brush The Heat,0.0094,0.726,0.703,0.114,0.113,-6.965,0.0499,120.954,0.434
Aphex Twin,On,0.0336,0.596,0.95,0.858,0.138,-12.759,0.0462,134.982,0.434
The Decemberists,Severed,0.0022,0.605,0.789,0.0178,0.127,-7.035,0.0338,136.041,0.434
Tame Impala,Nangs,0.159,0.536,0.526,0.847,0.128,-9.754,0.181,167.608,0.434
KILLY,No Sad No Bad,0.0123,0.755,0.569,0,0.103,-7.996,0.05,75.068,0.435
X Ambassadors,Love Songs Drug Songs,0.0024,0.619,0.857,0.119,0.168,-5.38,0.067,142.84,0.435
Procol Harum,A Whiter Shade of Pale - Original Single Version,0.504,0.249,0.66,0.0026,0.0891,-6.905,0.0342,149.813,0.435
graves,VHS,0.118,0.557,0.971,0.0006,0.082,-3.736,0.415,154,0.435
Led Zeppelin,Dazed and Confused - 2007 Remaster,0.0919,0.262,0.539,0.008,0.0889,-10.264,0.0451,87.197,0.436
311,Good Feeling,0.0013,0.687,0.898,0.0004,0.0743,-3.926,0.0464,100.014,0.436
Bent,To Be Loved,0.0176,0.657,0.536,0.0027,0.201,-6.078,0.0439,119.057,0.436
Underworld,Dirty Epic - Remastered,0.0141,0.585,0.907,0.873,0.332,-9.112,0.0475,119.962,0.436
Jill Scott,The Way,0.0244,0.725,0.41,0.0089,0.11,-9.849,0.0317,140.394,0.436
From Ashes to New,Lost And Alone,0.0001,0.473,0.967,0.0026,0.074,-5.138,0.0823,150.102,0.436
Simple Plan,Shut Up!,0.001,0.507,0.959,0,0.147,-4.763,0.118,165.136,0.436
The Black Keys,Never Gonna Give You Up,0.324,0.557,0.665,0.0003,0.0713,-6.19,0.0328,75.805,0.437
The Avalanches,Frontier Psychiatrist,0.122,0.711,0.905,0.0002,0.395,-7.459,0.218,98.931,0.437
The Avalanches,Frontier Psychiatrist,0.122,0.711,0.905,0.0002,0.395,-7.459,0.218,98.931,0.437
Pantera,Cowboys From Hell,0.0044,0.415,0.908,0.0345,0.082,-9.701,0.0765,114.816,0.437
Migos,Kelly Price (feat. Travis Scott),0.53,0.745,0.685,0,0.176,-5.7,0.0313,121.977,0.437
Run The Jewels,Jeopardy,0.106,0.422,0.705,0,0.313,-8.444,0.212,141.599,0.437
Devvon Terrell,She A Dub,0.0403,0.618,0.913,0,0.176,-3.019,0.0338,164.028,0.437
The Amazons,Mother - Single Version,0.0036,0.429,0.873,0.299,0.111,-6.121,0.0539,79.529,0.439
The Amazons,Mother - Single Version,0.0036,0.429,0.873,0.299,0.111,-6.121,0.0539,79.529,0.439
DJ Premier,I Don't Know,0.0059,0.805,0.419,0.76,0.161,-9.541,0.0889,83.932,0.439
DJ Premier,I Don't Know,0.0059,0.805,0.419,0.76,0.161,-9.541,0.0889,83.932,0.439
T-Pain,All I Want (feat. Flipp Dinero),0.186,0.514,0.613,0,0.284,-6.506,0.212,111.913,0.439
Flight Facilities,Need You,0.226,0.759,0.733,0.0113,0.0963,-6.699,0.0346,117.98,0.439
CASTLEBEAT,Telephone,0.284,0.575,0.518,0.938,0.104,-8.933,0.0282,124.029,0.439
Future,Turn On The Lights,0.0409,0.596,0.574,0,0.147,-9.373,0.212,131.075,0.439
Sanctus Real,Confidence,0.0291,0.452,0.81,0,0.118,-4.748,0.0422,167.143,0.439
Sanctus Real,Confidence,0.0291,0.452,0.81,0,0.118,-4.748,0.0422,167.143,0.439
Nipsey Hussle,Loaded Bases (feat. CeeLo Green),0.132,0.358,0.835,0,0.708,-3.446,0.256,168.174,0.439
Cocteau Twins,Blind Dumb Deaf,0.03,0.455,0.939,0.9,0.355,-5.6,0.0562,95.368,0.44
Metallica,Battery (Remastered),0.0002,0.48,0.923,0.531,0.106,-8.793,0.0682,96.535,0.44
Limp Bizkit,Re-Arranged,0.109,0.539,0.777,0.0493,0.0599,-7.145,0.0696,104.385,0.44
Declan McKenna,Why Do You Feel So Down,0.0583,0.545,0.907,0,0.102,-5.852,0.0416,114.523,0.44
Wifisfuneral,lil jeff hardy,0.0458,0.882,0.737,0,0.183,-6.051,0.396,139.912,0.44
Chase & Status,Time,0.0002,0.531,0.919,0.0008,0.135,-5.531,0.043,139.945,0.44
System Of A Down,Revenga,0.0016,0.51,0.944,0.0001,0.0687,-2.174,0.0768,140.043,0.44
The Killers,Sam's Town,0.0002,0.268,0.96,0.006,0.732,-4.596,0.0963,141.415,0.44
Dirty Heads,Under The Water,0.0539,0.611,0.644,0,0.0802,-5.394,0.075,144.041,0.44
G-Eazy,But A Dream,0.162,0.583,0.685,0,0.0858,-6.978,0.425,155.947,0.44
Flux Pavilion,Locked In,0.0066,0.563,0.884,0.0029,0.196,-4.538,0.297,79.936,0.441
Grizfolk,Endless Summer,0.0562,0.498,0.727,0,0.609,-6.116,0.0308,79.994,0.441
Metronomy,Month Of Sundays,0.387,0.657,0.679,0.0203,0.0833,-6.57,0.027,109.572,0.441
Zacari,Young & Invincible,0.618,0.53,0.524,0.0032,0.177,-7.865,0.0326,109.988,0.441
Grizzly Bear,Mourning Sound,0.15,0.507,0.737,0.159,0.122,-6.332,0.0624,128.015,0.441
Bear Grillz,Long Run (feat. Selah Ford),0.04,0.685,0.675,0.0161,0.0931,-7.329,0.0377,139.958,0.441
The Menzingers,Tellin' Lies,0.0024,0.245,0.957,0.155,0.083,-4.082,0.0611,171.988,0.441
QUIX,Riot Call (feat. Nevve) - Snuf Remix,0.369,0.601,0.905,0.0001,0.163,-5.044,0.158,81.956,0.442
Shovels & Rope,Birmingham,0.0117,0.61,0.61,0,0.134,-7.071,0.0337,82.523,0.442
The Score,Higher,0.0046,0.498,0.736,0,0.293,-4.997,0.03,83.958,0.442
Yellow Claw,Last Paradise,0.0847,0.609,0.901,0,0.13,-3.883,0.139,101.994,0.442
Tricky,Wait For Signal,0.43,0.861,0.539,0.122,0.119,-11.271,0.0632,121.073,0.442
SVDDEN DEATH,Junkworld,0.0431,0.738,0.957,0.175,0.347,-0.719,0.0623,140.03,0.442
Ekali,Helios,0.0624,0.623,0.892,0.556,0.341,-3.533,0.071,148.033,0.442
Logic,Everyday,0.041,0.67,0.752,0,0.0749,-4.146,0.0374,149.961,0.442
Dierks Bentley,Living,0.0153,0.517,0.813,0,0.106,-6.325,0.0558,83.005,0.444
The Notorious B.I.G.,Everyday Struggle,0.0689,0.912,0.721,0.0015,0.12,-6.456,0.266,96.139,0.444
Bad Company,Bad Company - 2015 Remaster,0.491,0.545,0.467,0.175,0.0805,-10.862,0.0305,113.713,0.444
Rise Against,Satellite,0.0037,0.387,0.94,0,0.0759,-4.16,0.0528,134.876,0.444
Wiz Khalifa,Let It Go - feat. Akon,0.35,0.564,0.902,0,0.307,-4.142,0.14,141.099,0.444
Switchfoot,ALL I NEED,0.0084,0.377,0.675,0,0.288,-5.74,0.04,162.114,0.444
Easton Corbin,Clockwork,0.0423,0.593,0.629,0,0.143,-4.85,0.0285,171.997,0.444
Jeremih,Birthday Sex,0.261,0.675,0.545,0,0.162,-5.614,0.0443,60.048,0.445
Limp Bizkit,Rollin' (Urban Assault Vehicle),0.0406,0.63,0.884,0,0.0962,-4.894,0.264,89.905,0.445
CZARFACE,Masked Superstars,0.0055,0.597,0.652,0,0.218,-10.106,0.476,90.089,0.445
Arctic Monkeys,She Looks Like Fun,0.0094,0.514,0.773,0.0033,0.387,-3.754,0.0388,103.943,0.445
